item_id,item_name,category,date,sales_qty,month,is_holiday
2,Mlekovita Ser żółty plasterki,Молочні продукти,2024-09-04,37,9,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2024-09-05,25,9,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2024-09-06,41,9,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2024-09-07,44,9,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2024-09-08,38,9,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2024-09-09,40,9,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2024-09-10,42,9,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2024-09-11,16,9,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2024-09-12,32,9,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2024-09-13,32,9,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2024-09-14,24,9,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2024-09-15,20,9,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2024-09-16,31,9,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2024-09-17,35,9,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2024-09-18,35,9,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2024-09-19,34,9,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2024-09-20,35,9,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2024-09-21,10,9,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2024-09-22,39,9,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2024-09-23,42,9,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2024-09-24,46,9,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2024-09-25,42,9,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2024-09-26,26,9,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2024-09-27,33,9,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2024-09-28,24,9,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2024-09-29,45,9,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2024-09-30,41,9,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2024-10-01,24,10,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2024-10-02,41,10,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2024-10-03,39,10,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2024-10-04,23,10,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2024-10-05,44,10,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2024-10-06,37,10,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2024-10-07,30,10,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2024-10-08,25,10,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2024-10-09,25,10,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2024-10-10,41,10,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2024-10-11,19,10,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2024-10-12,37,10,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2024-10-13,40,10,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2024-10-14,27,10,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2024-10-15,31,10,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2024-10-16,37,10,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2024-10-17,28,10,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2024-10-18,26,10,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2024-10-19,30,10,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2024-10-20,39,10,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2024-10-21,30,10,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2024-10-22,47,10,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2024-10-23,45,10,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2024-10-24,45,10,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2024-10-25,29,10,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2024-10-26,42,10,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2024-10-27,45,10,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2024-10-28,53,10,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2024-10-29,29,10,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2024-10-30,95,10,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2024-10-31,31,10,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2024-11-01,24,11,True
2,Mlekovita Ser żółty plasterki,Молочні продукти,2024-11-02,31,11,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2024-11-03,32,11,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2024-11-04,43,11,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2024-11-05,46,11,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2024-11-06,32,11,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2024-11-07,30,11,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2024-11-08,48,11,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2024-11-09,51,11,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2024-11-10,68,11,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2024-11-11,22,11,True
2,Mlekovita Ser żółty plasterki,Молочні продукти,2024-11-12,40,11,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2024-11-13,49,11,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2024-11-14,51,11,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2024-11-15,47,11,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2024-11-16,24,11,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2024-11-17,40,11,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2024-11-18,35,11,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2024-11-19,49,11,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2024-11-20,26,11,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2024-11-21,38,11,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2024-11-22,31,11,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2024-11-23,30,11,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2024-11-24,18,11,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2024-11-25,35,11,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2024-11-26,59,11,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2024-11-27,51,11,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2024-11-28,40,11,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2024-11-29,31,11,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2024-11-30,37,11,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2024-12-01,40,12,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2024-12-02,67,12,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2024-12-03,38,12,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2024-12-04,52,12,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2024-12-05,36,12,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2024-12-06,32,12,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2024-12-07,28,12,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2024-12-08,13,12,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2024-12-09,39,12,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2024-12-10,38,12,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2024-12-11,18,12,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2024-12-12,44,12,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2024-12-13,25,12,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2024-12-14,32,12,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2024-12-15,36,12,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2024-12-16,41,12,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2024-12-17,46,12,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2024-12-18,51,12,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2024-12-19,47,12,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2024-12-20,40,12,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2024-12-21,37,12,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2024-12-22,59,12,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2024-12-23,50,12,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2024-12-24,83,12,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2024-12-25,24,12,True
2,Mlekovita Ser żółty plasterki,Молочні продукти,2024-12-26,22,12,True
2,Mlekovita Ser żółty plasterki,Молочні продукти,2024-12-27,52,12,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2024-12-28,34,12,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2024-12-29,59,12,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2024-12-30,75,12,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2024-12-31,108,12,False
3,President Masło extra,Молочні продукти,2023-01-01,21,1,True
3,President Masło extra,Молочні продукти,2023-01-02,39,1,False
3,President Masło extra,Молочні продукти,2023-01-03,37,1,False
3,President Masło extra,Молочні продукти,2023-01-04,87,1,False
3,President Masło extra,Молочні продукти,2023-01-05,56,1,False
3,President Masło extra,Молочні продукти,2023-01-06,16,1,True
3,President Masło extra,Молочні продукти,2023-01-07,28,1,False
3,President Masło extra,Молочні продукти,2023-01-08,36,1,False
3,President Masło extra,Молочні продукти,2023-01-09,45,1,False
3,President Masło extra,Молочні продукти,2023-01-10,34,1,False
3,President Masło extra,Молочні продукти,2023-01-11,31,1,False
3,President Masło extra,Молочні продукти,2023-01-12,32,1,False
3,President Masło extra,Молочні продукти,2023-01-13,19,1,False
3,President Masło extra,Молочні продукти,2023-01-14,38,1,False
3,President Masło extra,Молочні продукти,2023-01-15,52,1,False
3,President Masło extra,Молочні продукти,2023-01-16,49,1,False
3,President Masło extra,Молочні продукти,2023-01-17,26,1,False
3,President Masło extra,Молочні продукти,2023-01-18,27,1,False
3,President Masło extra,Молочні продукти,2023-01-19,10,1,False
3,President Masło extra,Молочні продукти,2023-01-20,27,1,False
3,President Masło extra,Молочні продукти,2023-01-21,35,1,False
3,President Masło extra,Молочні продукти,2023-01-22,32,1,False
3,President Masło extra,Молочні продукти,2023-01-23,48,1,False
3,President Masło extra,Молочні продукти,2023-01-24,37,1,False
3,President Masło extra,Молочні продукти,2023-01-25,26,1,False
3,President Masło extra,Молочні продукти,2023-01-26,42,1,False
3,President Masło extra,Молочні продукти,2023-01-27,27,1,False
3,President Masło extra,Молочні продукти,2023-01-28,32,1,False
3,President Masło extra,Молочні продукти,2023-01-29,24,1,False
3,President Masło extra,Молочні продукти,2023-01-30,26,1,False
3,President Masło extra,Молочні продукти,2023-01-31,59,1,False
3,President Masło extra,Молочні продукти,2023-02-01,27,2,False
3,President Masło extra,Молочні продукти,2023-02-02,44,2,False
3,President Masło extra,Молочні продукти,2023-02-03,19,2,False
3,President Masło extra,Молочні продукти,2023-02-04,42,2,False
3,President Masło extra,Молочні продукти,2023-02-05,46,2,False
3,President Masło extra,Молочні продукти,2023-02-06,30,2,False
3,President Masło extra,Молочні продукти,2023-02-07,16,2,False
3,President Masło extra,Молочні продукти,2023-02-08,27,2,False
3,President Masło extra,Молочні продукти,2023-02-09,17,2,False
3,President Masło extra,Молочні продукти,2023-02-10,23,2,False
3,President Masło extra,Молочні продукти,2023-02-11,21,2,False
3,President Masło extra,Молочні продукти,2023-02-12,40,2,False
3,President Masło extra,Молочні продукти,2023-02-13,59,2,False
3,President Masło extra,Молочні продукти,2023-02-14,45,2,False
3,President Masło extra,Молочні продукти,2023-02-15,23,2,False
3,President Masło extra,Молочні продукти,2023-02-16,26,2,False
3,President Masło extra,Молочні продукти,2023-02-17,31,2,False
3,President Masło extra,Молочні продукти,2023-02-18,36,2,False
3,President Masło extra,Молочні продукти,2023-02-19,41,2,False
3,President Masło extra,Молочні продукти,2023-02-20,34,2,False
3,President Masło extra,Молочні продукти,2023-02-21,23,2,False
3,President Masło extra,Молочні продукти,2023-02-22,49,2,False
3,President Masło extra,Молочні продукти,2023-02-23,23,2,False
3,President Masło extra,Молочні продукти,2023-02-24,29,2,False
3,President Masło extra,Молочні продукти,2023-02-25,9,2,False
3,President Masło extra,Молочні продукти,2023-02-26,30,2,False
3,President Masło extra,Молочні продукти,2023-02-27,46,2,False
3,President Masło extra,Молочні продукти,2023-02-28,43,2,False
3,President Masło extra,Молочні продукти,2023-03-01,35,3,False
3,President Masło extra,Молочні продукти,2023-03-02,26,3,False
3,President Masło extra,Молочні продукти,2023-03-03,31,3,False
3,President Masło extra,Молочні продукти,2023-03-04,39,3,False
3,President Masło extra,Молочні продукти,2023-03-05,20,3,False
3,President Masło extra,Молочні продукти,2023-03-06,32,3,False
3,President Masło extra,Молочні продукти,2023-03-07,27,3,False
3,President Masło extra,Молочні продукти,2023-03-08,27,3,False
3,President Masło extra,Молочні продукти,2023-03-09,7,3,False
3,President Masło extra,Молочні продукти,2023-03-10,24,3,False
3,President Masło extra,Молочні продукти,2023-03-11,25,3,False
3,President Masło extra,Молочні продукти,2023-03-12,40,3,False
3,President Masło extra,Молочні продукти,2023-03-13,51,3,False
3,President Masło extra,Молочні продукти,2023-03-14,16,3,False
3,President Masło extra,Молочні продукти,2023-03-15,31,3,False
3,President Masło extra,Молочні продукти,2023-03-16,23,3,False
3,President Masło extra,Молочні продукти,2023-03-17,21,3,False
3,President Masło extra,Молочні продукти,2023-03-18,6,3,False
3,President Masło extra,Молочні продукти,2023-03-19,31,3,False
3,President Masło extra,Молочні продукти,2023-03-20,30,3,False
3,President Masło extra,Молочні продукти,2023-03-21,30,3,False
3,President Masło extra,Молочні продукти,2023-03-22,9,3,False
3,President Masło extra,Молочні продукти,2023-03-23,25,3,False
3,President Masło extra,Молочні продукти,2023-03-24,24,3,False
3,President Masło extra,Молочні продукти,2023-03-25,22,3,False
3,President Masło extra,Молочні продукти,2023-03-26,34,3,False
3,President Masło extra,Молочні продукти,2023-03-27,38,3,False
3,President Masło extra,Молочні продукти,2023-03-28,56,3,False
3,President Masło extra,Молочні продукти,2023-03-29,7,3,False
3,President Masło extra,Молочні продукти,2023-03-30,27,3,False
3,President Masło extra,Молочні продукти,2023-03-31,29,3,False
3,President Masło extra,Молочні продукти,2023-04-01,32,4,False
3,President Masło extra,Молочні продукти,2023-04-02,34,4,False
3,President Masło extra,Молочні продукти,2023-04-03,23,4,False
3,President Masło extra,Молочні продукти,2023-04-04,40,4,False
3,President Masło extra,Молочні продукти,2023-04-05,31,4,False
3,President Masło extra,Молочні продукти,2023-04-06,37,4,False
3,President Masło extra,Молочні продукти,2023-04-07,48,4,False
3,President Masło extra,Молочні продукти,2023-04-08,80,4,False
3,President Masło extra,Молочні продукти,2023-04-09,17,4,True
3,President Masło extra,Молочні продукти,2023-04-10,13,4,True
3,President Masło extra,Молочні продукти,2023-04-11,34,4,False
3,President Masło extra,Молочні продукти,2023-04-12,43,4,False
3,President Masło extra,Молочні продукти,2023-04-13,40,4,False
3,President Masło extra,Молочні продукти,2023-04-14,18,4,False
3,President Masło extra,Молочні продукти,2023-04-15,9,4,False
3,President Masło extra,Молочні продукти,2023-04-16,30,4,False
3,President Masło extra,Молочні продукти,2023-04-17,25,4,False
3,President Masło extra,Молочні продукти,2023-04-18,34,4,False
3,President Masło extra,Молочні продукти,2023-04-19,33,4,False
3,President Masło extra,Молочні продукти,2023-04-20,26,4,False
3,President Masło extra,Молочні продукти,2023-04-21,17,4,False
3,President Masło extra,Молочні продукти,2023-04-22,36,4,False
3,President Masło extra,Молочні продукти,2023-04-23,30,4,False
3,President Masło extra,Молочні продукти,2023-04-24,21,4,False
3,President Masło extra,Молочні продукти,2023-04-25,13,4,False
3,President Masło extra,Молочні продукти,2023-04-26,18,4,False
3,President Masło extra,Молочні продукти,2023-04-27,28,4,False
3,President Masło extra,Молочні продукти,2023-04-28,25,4,False
3,President Masło extra,Молочні продукти,2023-04-29,56,4,False
3,President Masło extra,Молочні продукти,2023-04-30,58,4,False
3,President Masło extra,Молочні продукти,2023-05-01,15,5,True
3,President Masło extra,Молочні продукти,2023-05-02,53,5,False
3,President Masło extra,Молочні продукти,2023-05-03,14,5,True
3,President Masło extra,Молочні продукти,2023-05-04,19,5,False
3,President Masło extra,Молочні продукти,2023-05-05,38,5,False
3,President Masło extra,Молочні продукти,2023-05-06,53,5,False
3,President Masło extra,Молочні продукти,2023-05-07,24,5,False
3,President Masło extra,Молочні продукти,2023-05-08,29,5,False
3,President Masło extra,Молочні продукти,2023-05-09,35,5,False
3,President Masło extra,Молочні продукти,2023-05-10,28,5,False
3,President Masło extra,Молочні продукти,2023-05-11,10,5,False
3,President Masło extra,Молочні продукти,2023-05-12,16,5,False
3,President Masło extra,Молочні продукти,2023-05-13,14,5,False
3,President Masło extra,Молочні продукти,2023-05-14,17,5,False
3,President Masło extra,Молочні продукти,2023-05-15,45,5,False
3,President Masło extra,Молочні продукти,2023-05-16,35,5,False
3,President Masło extra,Молочні продукти,2023-05-17,12,5,False
3,President Masło extra,Молочні продукти,2023-05-18,29,5,False
3,President Masło extra,Молочні продукти,2023-05-19,26,5,False
3,President Masło extra,Молочні продукти,2023-05-20,31,5,False
3,President Masło extra,Молочні продукти,2023-05-21,22,5,False
3,President Masło extra,Молочні продукти,2023-05-22,20,5,False
3,President Masło extra,Молочні продукти,2023-05-23,49,5,False
3,President Masło extra,Молочні продукти,2023-05-24,24,5,False
3,President Masło extra,Молочні продукти,2023-05-25,11,5,False
3,President Masło extra,Молочні продукти,2023-05-26,36,5,False
3,President Masło extra,Молочні продукти,2023-05-27,76,5,False
3,President Masło extra,Молочні продукти,2023-05-28,10,5,True
3,President Masło extra,Молочні продукти,2023-05-29,35,5,False
3,President Masło extra,Молочні продукти,2023-05-30,11,5,False
3,President Masło extra,Молочні продукти,2023-05-31,19,5,False
3,President Masło extra,Молочні продукти,2023-06-01,17,6,False
3,President Masło extra,Молочні продукти,2023-06-02,21,6,False
3,President Masło extra,Молочні продукти,2023-06-03,16,6,False
3,President Masło extra,Молочні продукти,2023-06-04,33,6,False
3,President Masło extra,Молочні продукти,2023-06-05,25,6,False
3,President Masło extra,Молочні продукти,2023-06-06,44,6,False
3,President Masło extra,Молочні продукти,2023-06-07,29,6,False
3,President Masło extra,Молочні продукти,2023-06-08,7,6,True
3,President Masło extra,Молочні продукти,2023-06-09,7,6,False
3,President Masło extra,Молочні продукти,2023-06-10,38,6,False
3,President Masło extra,Молочні продукти,2023-06-11,28,6,False
3,President Masło extra,Молочні продукти,2023-06-12,28,6,False
3,President Masło extra,Молочні продукти,2023-06-13,28,6,False
3,President Masło extra,Молочні продукти,2023-06-14,22,6,False
3,President Masło extra,Молочні продукти,2023-06-15,14,6,False
3,President Masło extra,Молочні продукти,2023-06-16,24,6,False
3,President Masło extra,Молочні продукти,2023-06-17,27,6,False
3,President Masło extra,Молочні продукти,2023-06-18,21,6,False
3,President Masło extra,Молочні продукти,2023-06-19,30,6,False
3,President Masło extra,Молочні продукти,2023-06-20,27,6,False
3,President Masło extra,Молочні продукти,2023-06-21,3,6,False
3,President Masło extra,Молочні продукти,2023-06-22,23,6,False
3,President Masło extra,Молочні продукти,2023-06-23,33,6,False
3,President Masło extra,Молочні продукти,2023-06-24,27,6,False
3,President Masło extra,Молочні продукти,2023-06-25,15,6,False
3,President Masło extra,Молочні продукти,2023-06-26,31,6,False
3,President Masło extra,Молочні продукти,2023-06-27,32,6,False
3,President Masło extra,Молочні продукти,2023-06-28,28,6,False
3,President Masło extra,Молочні продукти,2023-06-29,21,6,False
3,President Masło extra,Молочні продукти,2023-06-30,18,6,False
3,President Masło extra,Молочні продукти,2023-07-01,17,7,False
3,President Masło extra,Молочні продукти,2023-07-02,35,7,False
3,President Masło extra,Молочні продукти,2023-07-03,31,7,False
3,President Masło extra,Молочні продукти,2023-07-04,30,7,False
3,President Masło extra,Молочні продукти,2023-07-05,18,7,False
3,President Masło extra,Молочні продукти,2023-07-06,30,7,False
3,President Masło extra,Молочні продукти,2023-07-07,22,7,False
3,President Masło extra,Молочні продукти,2023-07-08,39,7,False
3,President Masło extra,Молочні продукти,2023-07-09,40,7,False
3,President Masło extra,Молочні продукти,2023-07-10,31,7,False
3,President Masło extra,Молочні продукти,2023-07-11,37,7,False
3,President Masło extra,Молочні продукти,2023-07-12,20,7,False
3,President Masło extra,Молочні продукти,2023-07-13,29,7,False
3,President Masło extra,Молочні продукти,2023-07-14,14,7,False
3,President Masło extra,Молочні продукти,2023-07-15,24,7,False
3,President Masło extra,Молочні продукти,2023-07-16,40,7,False
3,President Masło extra,Молочні продукти,2023-07-17,41,7,False
3,President Masło extra,Молочні продукти,2023-07-18,38,7,False
3,President Masło extra,Молочні продукти,2023-07-19,22,7,False
3,President Masło extra,Молочні продукти,2023-07-20,16,7,False
3,President Masło extra,Молочні продукти,2023-07-21,21,7,False
3,President Masło extra,Молочні продукти,2023-07-22,27,7,False
3,President Masło extra,Молочні продукти,2023-07-23,30,7,False
3,President Masło extra,Молочні продукти,2023-07-24,33,7,False
3,President Masło extra,Молочні продукти,2023-07-25,15,7,False
3,President Masło extra,Молочні продукти,2023-07-26,25,7,False
3,President Masło extra,Молочні продукти,2023-07-27,8,7,False
3,President Masło extra,Молочні продукти,2023-07-28,21,7,False
3,President Masło extra,Молочні продукти,2023-07-29,24,7,False
3,President Masło extra,Молочні продукти,2023-07-30,31,7,False
3,President Masło extra,Молочні продукти,2023-07-31,37,7,False
3,President Masło extra,Молочні продукти,2023-08-01,37,8,False
3,President Masło extra,Молочні продукти,2023-08-02,19,8,False
3,President Masło extra,Молочні продукти,2023-08-03,28,8,False
3,President Masło extra,Молочні продукти,2023-08-04,13,8,False
3,President Masło extra,Молочні продукти,2023-08-05,36,8,False
3,President Masło extra,Молочні продукти,2023-08-06,28,8,False
3,President Masło extra,Молочні продукти,2023-08-07,42,8,False
3,President Masło extra,Молочні продукти,2023-08-08,38,8,False
3,President Masło extra,Молочні продукти,2023-08-09,24,8,False
3,President Masło extra,Молочні продукти,2023-08-10,32,8,False
3,President Masło extra,Молочні продукти,2023-08-11,26,8,False
3,President Masło extra,Молочні продукти,2023-08-12,34,8,False
3,President Masło extra,Молочні продукти,2023-08-13,50,8,False
3,President Masło extra,Молочні продукти,2023-08-14,73,8,False
3,President Masło extra,Молочні продукти,2023-08-15,10,8,True
3,President Masło extra,Молочні продукти,2023-08-16,20,8,False
3,President Masło extra,Молочні продукти,2023-08-17,19,8,False
3,President Masło extra,Молочні продукти,2023-08-18,39,8,False
3,President Masło extra,Молочні продукти,2023-08-19,42,8,False
3,President Masło extra,Молочні продукти,2023-08-20,29,8,False
3,President Masło extra,Молочні продукти,2023-08-21,45,8,False
3,President Masło extra,Молочні продукти,2023-08-22,33,8,False
3,President Masło extra,Молочні продукти,2023-08-23,45,8,False
3,President Masło extra,Молочні продукти,2023-08-24,39,8,False
3,President Masło extra,Молочні продукти,2023-08-25,29,8,False
3,President Masło extra,Молочні продукти,2023-08-26,35,8,False
3,President Masło extra,Молочні продукти,2023-08-27,34,8,False
3,President Masło extra,Молочні продукти,2023-08-28,40,8,False
3,President Masło extra,Молочні продукти,2023-08-29,39,8,False
3,President Masło extra,Молочні продукти,2023-08-30,18,8,False
3,President Masło extra,Молочні продукти,2023-08-31,24,8,False
3,President Masło extra,Молочні продукти,2023-09-01,21,9,False
3,President Masło extra,Молочні продукти,2023-09-02,49,9,False
3,President Masło extra,Молочні продукти,2023-09-03,39,9,False
3,President Masło extra,Молочні продукти,2023-09-04,29,9,False
3,President Masło extra,Молочні продукти,2023-09-05,24,9,False
3,President Masło extra,Молочні продукти,2023-09-06,28,9,False
3,President Masło extra,Молочні продукти,2023-09-07,18,9,False
3,President Masło extra,Молочні продукти,2023-09-08,25,9,False
3,President Masło extra,Молочні продукти,2023-09-09,28,9,False
3,President Masło extra,Молочні продукти,2023-09-10,42,9,False
3,President Masło extra,Молочні продукти,2023-09-11,38,9,False
3,President Masło extra,Молочні продукти,2023-09-12,20,9,False
3,President Masło extra,Молочні продукти,2023-09-13,9,9,False
3,President Masło extra,Молочні продукти,2023-09-14,24,9,False
3,President Masło extra,Молочні продукти,2023-09-15,33,9,False
3,President Masło extra,Молочні продукти,2023-09-16,26,9,False
3,President Masło extra,Молочні продукти,2023-09-17,52,9,False
3,President Masło extra,Молочні продукти,2023-09-18,28,9,False
3,President Masło extra,Молочні продукти,2023-09-19,29,9,False
3,President Masło extra,Молочні продукти,2023-09-20,39,9,False
3,President Masło extra,Молочні продукти,2023-09-21,37,9,False
3,President Masło extra,Молочні продукти,2023-09-22,27,9,False
3,President Masło extra,Молочні продукти,2023-09-23,32,9,False
3,President Masło extra,Молочні продукти,2023-09-24,36,9,False
3,President Masło extra,Молочні продукти,2023-09-25,57,9,False
3,President Masło extra,Молочні продукти,2023-09-26,45,9,False
3,President Masło extra,Молочні продукти,2023-09-27,18,9,False
3,President Masło extra,Молочні продукти,2023-09-28,30,9,False
3,President Masło extra,Молочні продукти,2023-09-29,30,9,False
3,President Masło extra,Молочні продукти,2023-09-30,38,9,False
3,President Masło extra,Молочні продукти,2023-10-01,33,10,False
3,President Masło extra,Молочні продукти,2023-10-02,37,10,False
3,President Masło extra,Молочні продукти,2023-10-03,22,10,False
3,President Masło extra,Молочні продукти,2023-10-04,24,10,False
3,President Masło extra,Молочні продукти,2023-10-05,32,10,False
3,President Masło extra,Молочні продукти,2023-10-06,39,10,False
3,President Masło extra,Молочні продукти,2023-10-07,34,10,False
3,President Masło extra,Молочні продукти,2023-10-08,53,10,False
3,President Masło extra,Молочні продукти,2023-10-09,53,10,False
3,President Masło extra,Молочні продукти,2023-10-10,45,10,False
3,President Masło extra,Молочні продукти,2023-10-11,23,10,False
3,President Masło extra,Молочні продукти,2023-10-12,39,10,False
3,President Masło extra,Молочні продукти,2023-10-13,31,10,False
3,President Masło extra,Молочні продукти,2023-10-14,39,10,False
3,President Masło extra,Молочні продукти,2023-10-15,28,10,False
3,President Masło extra,Молочні продукти,2023-10-16,36,10,False
3,President Masło extra,Молочні продукти,2023-10-17,40,10,False
3,President Masło extra,Молочні продукти,2023-10-18,32,10,False
3,President Masło extra,Молочні продукти,2023-10-19,13,10,False
3,President Masło extra,Молочні продукти,2023-10-20,30,10,False
3,President Masło extra,Молочні продукти,2023-10-21,42,10,False
3,President Masło extra,Молочні продукти,2023-10-22,55,10,False
3,President Masło extra,Молочні продукти,2023-10-23,55,10,False
3,President Masło extra,Молочні продукти,2023-10-24,38,10,False
3,President Masło extra,Молочні продукти,2023-10-25,38,10,False
3,President Masło extra,Молочні продукти,2023-10-26,30,10,False
3,President Masło extra,Молочні продукти,2023-10-27,38,10,False
3,President Masło extra,Молочні продукти,2023-10-28,33,10,False
3,President Masło extra,Молочні продукти,2023-10-29,33,10,False
3,President Masło extra,Молочні продукти,2023-10-30,88,10,False
3,President Masło extra,Молочні продукти,2023-10-31,95,10,False
3,President Masło extra,Молочні продукти,2023-11-01,12,11,True
3,President Masło extra,Молочні продукти,2023-11-02,30,11,False
3,President Masło extra,Молочні продукти,2023-11-03,36,11,False
